0,1,2,3,4,5
1739268900,4.07019932577268e-06,4.07019932577268e-06,4.03576624630491e-06,4.03576624630491e-06,0.64174806336
1739260380,4.1725454396244e-06,4.1725454396244e-06,4.07019932577268e-06,4.07019932577268e-06,0.12193726925
1739257680,4.33474680811553e-06,4.33474680811553e-06,4.1725454396244e-06,4.1725454396244e-06,80.14348429056
1739257500,5.4711119293242e-06,5.4711119293242e-06,4.33474680811553e-06,4.33474680811553e-06,462.64096946273
1739257440,5.65965323725466e-06,5.65965323725466e-06,5.4711119293242e-06,5.4711119293242e-06,100.35579377912
1739257080,5.60872446017146e-06,5.65965323725466e-06,5.60872446017146e-06,5.65965323725466e-06,41.77339770864
1739256780,5.20916019399622e-06,5.60872446017146e-06,5.20916019399622e-06,5.60872446017146e-06,205.652125
1739256720,5.11531210575294e-06,5.56950207641224e-06,4.8238458713573e-06,5.20916019399622e-06,666.59394500092
1739256660,5.09913202439825e-06,5.11531210575294e-06,5.09913202439825e-06,5.11531210575294e-06,0.00878541938
1739255100,4.17409227111008e-06,5.09913202439825e-06,4.17409227111008e-06,5.09913202439825e-06,450.329
1739250540,4.17500819508009e-06,4.17500819508009e-06,4.17409227111008e-06,4.17409227111008e-06,101.79266356504
1739250000,4.01309117717233e-06,4.17500819508009e-06,4.01309117717233e-06,4.17500819508009e-06,101.815
1739247060,4.01330928598041e-06,4.0228519450787e-06,4.01309117717233e-06,4.01309117717233e-06,10.10343619788
1739245320,4.04482424488974e-06,4.04482424488974e-06,4.01330928598041e-06,4.01330928598041e-06,2.56155592301
1739244840,4.06986104239525e-06,4.06986104239525e-06,4.04482424488974e-06,4.04482424488974e-06,22.36639572335
1739244120,4.08077001026269e-06,4.08077001026269e-06,4.06986104239525e-06,4.06986104239525e-06,2.22659540224
1739242800,4.08668686672367e-06,4.08668686672367e-06,4.08077001026269e-06,4.08077001026269e-06,2.00351383593
1739242620,4.08952033090033e-06,4.08952033090033e-06,4.08668686672367e-06,4.08668686672367e-06,3.40073319498
1739241720,4.31238489323043e-06,4.31238489323043e-06,4.08952033090033e-06,4.08952033090033e-06,1.22897635852
1739241540,4.5757673415983e-06,4.5757673415983e-06,4.31238489323043e-06,4.31238489323043e-06,198.3697050886
1739240640,4.61816930812682e-06,4.61816930812682e-06,4.5757673415983e-06,4.5757673415983e-06,2.0198
1739239260,4.15508750908553e-06,4.61816930812682e-06,4.15508750908553e-06,4.61816930812682e-06,206.1006
1739239200,4.25287352581218e-06,4.25287352581218e-06,4.13245989381507e-06,4.15508750908553e-06,20.60602
1739238660,4.46659926963357e-06,4.46659926963357e-06,4.25287352581218e-06,4.25287352581218e-06,170.59774590069
1739238600,4.51231688410001e-06,4.51231688410001e-06,4.46659926963357e-06,4.46659926963357e-06,0.00017826978
1739237640,4.28923208843387e-06,4.67540417933574e-06,4.28923208843387e-06,4.51231688410001e-06,354.830065485
1739237520,4.2869981180841e-06,4.28923208843387e-06,4.2869981180841e-06,4.28923208843387e-06,2.3987452513
1739237280,4.27674849618183e-06,4.2869981180841e-06,4.27674849618183e-06,4.2869981180841e-06,0.01317060213
1739236860,4.29518157852229e-06,4.29518157852229e-06,4.27674849618183e-06,4.27674849618183e-06,0.4054115988
1739236800,4.315033058e-06,4.31578917896805e-06,4.29518157852229e-06,4.29518157852229e-06,18.37232991572
1739236740,4.31616659455765e-06,4.31616659455765e-06,4.315033058e-06,4.315033058e-06,0.4315033058
1739236680,4.31996937205258e-06,4.31996937205258e-06,4.31616659455765e-06,4.31616659455765e-06,1.002967733
1739236560,4.25281906788969e-06,4.31996937205258e-06,4.25281906788969e-06,4.31996937205258e-06,0.43509580796
1739236500,2.15377993192214e-05,2.15377993192214e-05,4.18837191766336e-06,4.25281906788969e-06,4901.2772377914
1739236380,2.15822958134259e-05,2.15822958134259e-05,2.15377993192214e-05,2.15377993192214e-05,2.25867323692
1739236320,2.12001537640969e-05,2.15911837097519e-05,2.12001537640969e-05,2.15822958134259e-05,3.51937150614
1739236260,2.06116857149499e-05,2.12001537640969e-05,2.06116857149499e-05,2.12001537640969e-05,200.5344
1739236200,2.06414329962183e-05,2.06414329962183e-05,2.06116857149499e-05,2.06116857149499e-05,3.10447587812
1739236140,2.09474451078803e-05,2.09474451078803e-05,2.06414329962183e-05,2.06414329962183e-05,62.71259520729
1739236020,2.09490095920747e-05,2.09490095920747e-05,2.09474451078803e-05,2.09474451078803e-05,2.38165492946
1739235960,2.05550390852279e-05,2.09490095920747e-05,2.05550390852279e-05,2.09490095920747e-05,2.43044163891
1739235840,1.99788031445976e-05,2.05550390852279e-05,1.99707040761308e-05,2.05550390852279e-05,206.21259853496
1739235780,2.00550435772131e-05,2.0169143578566e-05,1.99788031445976e-05,1.99788031445976e-05,37.67544107531
1739235720,2.0070778741291e-05,2.0070778741291e-05,2.00495154976601e-05,2.00550435772131e-05,6.7692779756
1739235660,2.01879898695975e-05,2.01879898695975e-05,2.0070778741291e-05,2.0070778741291e-05,3.8068557371
1739235600,2.16832322994856e-05,2.17593800209227e-05,2.0187891645823e-05,2.01879898695975e-05,330.28354709337
1739235540,2.31521397203876e-05,2.32834865911094e-05,2.16832322994856e-05,2.16832322994856e-05,307.90383054001
1739235480,2.40943524114409e-05,2.40943524114409e-05,2.31521397203876e-05,2.31521397203876e-05,137.38983223324
1739235420,2.55916606859394e-05,2.55916606859394e-05,2.40943524114409e-05,2.40943524114409e-05,317.97874468645
1739235360,2.80224620312153e-05,2.80224620312153e-05,2.55916606859394e-05,2.55916606859394e-05,426.16024595136
1739235300,2.69856575496342e-05,2.90810590642653e-05,2.64077411815581e-05,2.80224620312153e-05,1435.64683967431
1739235240,3.53244985837027e-05,3.5470034180455e-05,2.69856575496342e-05,2.69856575496342e-05,1423.78319885039
1739235180,3.08019763732813e-05,3.59320445356461e-05,3.08019763732813e-05,3.53244985837027e-05,893.28078411354
1739235120,5.09540636483354e-05,5.70972761809474e-05,3.03431570565692e-05,3.08019763732813e-05,16092.78463080394
1739235060,4.10311020559898e-05,5.58032658550468e-05,3.63655338643379e-05,5.09540636483354e-05,10649.61709632735
1739235000,7.55426565688858e-05,9.16504869990585e-05,3.4110296827771e-05,4.10311020559898e-05,34961.18275632433
1739234940,9.97465290349046e-05,0.00148374762009435,6.39145215291545e-05,7.55426565688858e-05,282112.98174050596
