timestamp,open,high,low,close,volume
1724666400,160.72,162,160.42,161.28,32230.54578257
1724670000,161.27,161.95,160.22,160.41,17246.12050332
1724673600,160.42,161.23,158.72,159.38,23184.53914592
1724677200,159.37,160.56,158.97,160.24,29570.3699005
1724680800,160.2,161.69,155.91,157.37,117994.66941886
1724684400,157.36,158.34,155.93,157.71,41012.8186726
1724688000,157.7,158.45,157.01,157.82,20153.63881891
1724691600,157.81,158,155.63,157.47,51944.80700768
1724695200,157.45,159.39,156.34,158.91,54910.15766168
1724698800,158.9,159.07,157.63,158.07,20398.12376615
1724702400,158.05,159.34,157.45,158.81,21892.03095859
1724706000,158.81,158.94,156.46,157.54,34052.02440622
1724709600,157.55,158.32,157.16,157.43,14576.61220262
1724713200,157.46,158.3,156.58,157.12,15126.73788986
1724716800,157.12,158.26,157.03,157.62,18408.06548489
1724720400,157.62,158.98,157.47,158.27,21089.91150292
1724724000,158.26,159.06,158.06,158.23,33723.27165729
1724727600,158.22,158.7,157.45,158.55,8067.06269968
1724731200,158.55,158.95,158.09,158.59,6369.66395685
1724734800,158.6,159.73,158.54,159.37,17280.96977565
1724738400,159.36,159.39,157.6,158.15,11029.22421077
1724742000,158.14,158.43,157.34,157.76,8859.79671191
1724745600,157.75,158.03,156.71,156.97,10884.44894488
1724749200,156.97,157.7,156.18,156.52,9424.63530632
1724752800,156.51,156.51,153.5,153.64,44171.06945289
1724756400,153.62,154.85,153.35,154.24,29127.30380842
1724760000,154.24,154.51,152.8,154.23,38054.70846394
1724763600,154.27,155.51,153.5,154.14,39081.54277698
1724767200,154.18,155.8,153.61,153.71,67968.21354825
1724770800,153.72,154.85,153.13,153.74,42497.89561169
1724774400,153.74,155.05,153.22,153.57,61334.80559343
1724778000,153.56,155.03,153.4,155.01,40159.49563179
1724781600,154.99,155.57,154.32,155.38,31780.63176012
1724785200,155.38,155.45,154.33,154.96,13924.37108713
1724788800,154.95,155.04,153.94,153.98,11449.60831452
1724792400,153.99,154.18,147.26,149.27,142834.46323787
1724796000,149.27,149.58,145,147.51,155281.88180535
1724799600,147.46,147.88,146.38,146.81,72812.95700749
1724803200,146.81,146.85,145.36,145.98,53778.42137986
1724806800,145.98,147.23,145.42,146.98,32126.59892774
1724810400,146.98,147.02,145.83,146.79,17106.61910317
1724814000,146.79,148.34,146.61,148.19,19070.12007952
1724817600,148.19,148.27,147.28,147.42,12393.73705427
1724821200,147.42,148.89,147.15,147.41,18418.41885018
1724824800,147.43,147.53,147.01,147.19,11143.37945862
1724828400,147.17,147.44,143.75,143.95,49230.40967501
1724832000,143.98,145.78,142.73,145.09,35691.785274
1724835600,145.08,148.06,144.83,148.03,22739.31275227
1724839200,148.01,148.12,146.63,146.78,18076.98747684
1724842800,146.78,147.78,146.55,147.16,37644.80838207
1724846400,147.15,148.7,147.01,147.69,44900.77699617
1724850000,147.68,147.88,145.15,145.2,25950.25412876
1724853600,145.24,146.88,143.9,144.88,57169.13766811
1724857200,144.85,144.85,143.18,144.12,104416.92451096
1724860800,144.15,144.15,140.55,143.05,134999.29874186
1724864400,143.06,143.36,141.64,142.19,36248.46708999
1724868000,142.18,144.66,141.94,144.59,24625.86365823
1724871600,144.6,145.61,143.73,144.27,36648.34680665
1724875200,144.29,146.61,143.08,144.07,37553.2669938
1724878800,144.09,144.94,142.66,142.97,22909.9711109
1724882400,142.97,143.59,141.51,143.55,44926.67610642
1724886000,143.54,144.3,143.12,143.94,10540.99187622
1724889600,143.97,145.05,143.8,144.26,23635.07335547
1724893200,144.25,144.82,143.05,143.44,26163.15911376
1724896800,143.43,144,143,143.93,9668.52283462
1724900400,143.94,144.19,143.07,143.31,9098.6883391
1724904000,143.36,143.87,143.2,143.53,8847.4866169
1724907600,143.51,144.35,143.22,144.28,9535.21129032
1724911200,144.27,145.39,144.08,144.75,21719.16384548
1724914800,144.75,145,144.51,144.71,8135.26125899
1724918400,144.68,145.22,144.41,145.08,12141.39476749
1724922000,145.08,145.97,144.88,145.27,15175.26464891
1724925600,145.28,145.83,144.99,145.23,9787.56416058
1724929200,145.19,146.98,145.15,145.68,30833.30161701
1724932800,145.63,146.18,145.22,145.51,22738.08162158
1724936400,145.48,145.82,144.72,145.56,26574.43882364
1724940000,145.56,145.95,144.82,145.37,26085.36466219
1724943600,145.37,147.38,145.29,146.12,29042.84848959
1724947200,146.13,146.86,143.75,144.21,38208.54642443
1724950800,144.21,144.67,143.61,144.46,13386.62265473
1724954400,144.45,144.48,139.31,139.7,101491.74301644
1724958000,139.7,141.26,138.6,140.3,63522.05932799
1724961600,140.29,141.43,139.15,140.23,103129.2028747
1724965200,140.24,140.24,139.23,139.32,34986.06543587
1724968800,139.32,140.14,138.1,139.84,47188.62786598
1724972400,139.83,140.36,139.4,140.04,12637.50881625
1724976000,140.04,141.1,139.63,140.36,22871.42195248
1724979600,140.35,140.74,139.45,139.96,46684.00456892
1724983200,139.96,140.14,138.44,139.29,29967.63043406
1724986800,139.24,139.25,138.4,138.75,15944.35651562
1724990400,138.75,139.89,138.75,139.19,8891.32749657
1724994000,139.18,139.22,137.03,138.06,58520.9326593
1724997600,138.09,139.7,137.42,139.6,15185.02647398
1725001200,139.6,139.87,139,139.01,11409.66218371
1725004800,139.03,139.9,139,139.46,5377.36630136
1725008400,139.47,140.03,139.34,139.78,7992.76697627
1725012000,139.78,140.01,139.27,139.46,5334.10070557
1725015600,139.45,139.7,138.32,138.66,9939.94983254
1725019200,138.66,140.71,138.5,139.93,19866.12839048
1725022800,139.92,140.58,137.96,139.78,34057.62437307
1725026400,139.81,140.42,135.54,135.62,81917.3884635
1725030000,135.61,135.87,132.5,133.31,138718.71997202
1725033600,133.32,134.57,132.03,133.94,73750.24221427
1725037200,133.91,134.9,133.29,134.44,35848.64727345
1725040800,134.44,137.84,134.38,137.04,60612.84733294
1725044400,137.03,137.03,135.49,135.96,26872.12302335
1725048000,135.98,136.58,135.62,136.38,14366.97154335
1725051600,136.38,137.01,136.15,136.45,20934.69423187
1725055200,136.45,137.95,136.41,137.67,23734.01789671
1725058800,137.67,138.49,137.58,137.96,35619.68227894
1725062400,138,139.22,137.87,138.31,18221.09915891
1725066000,138.29,138.51,137.87,137.94,10886.82894349
1725069600,137.95,138.1,137.5,138.08,6956.70347904
1725073200,138.09,138.78,137.95,138.27,7774.02869597
1725076800,138.26,138.76,138.19,138.69,4260.92248745
1725080400,138.68,138.68,137.63,137.63,5412.78936147
1725084000,137.65,138.33,137.39,137.95,5682.298315
1725087600,137.98,138.14,137.38,137.6,5648.77811025
1725091200,137.6,137.86,135.88,135.93,10590.24487835
1725094800,135.92,136.73,135.79,136.61,6110.96820743
1725098400,136.61,137.49,136.43,137.11,4555.21616941
1725102000,137.12,137.41,136.78,136.99,3131.53158766
1725105600,136.99,137.35,136.52,136.89,9054.537282
1725109200,136.9,137.08,135.77,135.79,13780.47445605
1725112800,135.78,136.52,135.43,136.23,9754.33533651
1725116400,136.23,136.67,135.9,136.63,7801.15658944
1725120000,136.63,136.68,135.65,136.14,8878.91158303
1725123600,136.11,136.31,134.9,135.71,10964.22739303
1725127200,135.73,136.52,135.28,135.43,11869.33833955
1725130800,135.42,135.53,134.6,135,14366.00054125
1725134400,134.98,135.57,134.49,135.32,10556.27832
1725138000,135.32,136.31,135.09,135.91,8926.93565214
1725141600,135.9,136.22,135.31,135.39,4924.45596155
1725145200,135.38,135.62,134.81,135.32,12361.95761393
1725148800,135.33,135.6,134.96,135.34,6220.1554448
1725152400,135.33,135.49,133.47,133.62,20948.2242332
1725156000,133.61,133.92,132.86,133.92,26806.41738223
1725159600,133.93,134.42,133.67,134.07,7708.55702923
1725163200,134.06,134.07,133.31,133.69,6024.37784412
1725166800,133.67,133.92,131.06,131.59,50346.2527076
1725170400,131.59,132.77,131.47,132.68,11556.87974484
1725174000,132.69,132.96,132.05,132.78,38571.70789577
1725177600,132.77,132.79,131.16,131.41,51814.45756941
1725181200,131.4,132.2,130.89,131.22,58769.35379907
1725184800,131.16,131.37,130.26,130.45,28661.84058191
1725188400,130.44,131.95,130.21,131.89,32372.01098861
1725192000,131.88,132.14,130.89,131.04,14533.69982418
1725195600,131.04,131.65,130.21,131.54,22145.58032851
1725199200,131.55,132.67,130,131.84,40862.93137228
1725202800,131.84,134.84,131.5,134.26,35357.48611797
1725206400,134.25,134.71,132.71,132.96,18523.63032165
1725210000,132.95,133.51,131.77,132.66,15635.35931216
1725213600,132.65,135.25,132,134.73,90058.47561097
1725217200,134.74,135.89,134.21,135.24,24225.05703922
1725220800,135.24,136.15,134.44,134.95,22281.26028567
1725224400,134.95,135,133.1,133.83,13201.99635808
1725228000,133.84,133.97,128.19,129.13,67905.87100618
1725231600,129.11,130.53,127.79,128.5,68370.03330677
1725235200,128.5,130.39,128.27,129.65,40302.20920044
1725238800,129.67,130.46,129.12,129.74,17144.38505773
1725242400,129.71,130.68,128.48,129.25,24271.56594665
1725246000,129.25,130.55,129.23,130.19,16016.37861198
1725249600,130.18,130.34,127.3,127.53,115376.79015734
1725253200,127.56,129.95,127.38,129.08,90965.27606069
1725256800,129.06,129.74,128.26,128.81,11220.98794099
1725260400,128.81,129.39,127,127.63,29442.86184309
1725264000,127.63,130.63,127.25,129.85,22015.28756957
1725267600,129.84,131.81,128.92,131.67,19602.14621493
1725271200,131.65,132.91,131.25,132.02,19483.13276733
1725274800,132.04,132.64,131.5,131.8,16459.4321762
1725278400,131.82,132.45,131.32,131.91,13079.49909514
1725282000,131.9,132.43,130.69,130.76,16264.98255446
1725285600,130.76,133.31,130,132.9,30519.79694858
1725289200,132.9,133.44,132.33,132.53,24687.19320823
1725292800,132.54,133.43,131.75,131.91,27811.15302933
1725296400,131.9,133.67,131.9,133.33,19932.00523713
1725300000,133.3,133.87,132.5,133.24,13610.15599963
1725303600,133.25,133.51,132.8,133.04,11962.51456235
1725307200,133.04,134.96,132.8,134.57,18440.04216956
1725310800,134.57,135.06,133.84,134.16,36646.3511773
1725314400,134.18,134.92,133.97,134.79,18881.84487739
1725318000,134.79,135.44,134.56,134.97,27454.08021038
1725321600,134.95,135.17,134.12,135.06,35284.86038571
1725325200,135.02,135.47,134.52,135.45,12862.7132482
1725328800,135.46,137.47,135.36,135.76,59384.48118779
1725332400,135.81,136.22,135.34,135.51,15885.0201372
1725336000,135.5,135.89,134.54,134.95,14093.25380746
1725339600,134.93,135.5,134.51,135,7244.00560006
1725343200,135,135,133.3,133.68,24971.48034661
1725346800,133.71,134.85,133.71,134.61,7726.3845776
1725350400,134.57,134.63,132.75,133.2,19552.00770371
1725354000,133.19,134.01,133.17,133.54,13804.71276155
1725357600,133.54,134.38,133.42,133.88,9721.59504122
1725361200,133.88,134.49,133.64,134.36,6650.07488515
1725364800,134.35,135.48,134.27,134.35,26950.27421545
1725368400,134.38,134.71,131.21,131.54,68689.67601465
1725372000,131.52,131.58,129.98,130.25,55074.24567752
1725375600,130.25,130.77,129.29,129.75,36435.8521596
1725379200,129.76,130.59,129.28,129.87,29990.17911189
1725382800,129.87,131.48,129.81,130.1,31555.5878319
1725386400,130.13,131.2,129.71,130.95,14386.70352822
1725390000,130.96,132.22,130.71,130.9,22223.85710631
1725393600,130.91,131.57,130.04,130.56,12967.5093106
1725397200,130.56,130.66,129.22,130.11,29207.11410693
1725400800,130.12,130.36,129.37,129.45,11307.18166056
1725404400,129.45,129.54,126.97,127.5,84660.45108782
1725408000,127.49,128.85,126.47,126.65,59348.55390839
1725411600,126.66,127.6,122.3,126.79,229270.81688305
1725415200,126.79,127.56,126.17,127.11,29814.62984968
1725418800,127.11,127.98,127.03,127.69,12041.54171059
1725422400,127.68,127.94,126.88,127.79,13593.38229662
1725426000,127.78,127.78,126.49,126.82,15586.78894704
1725429600,126.82,128.83,126.82,128.17,33430.88262633
1725433200,128.18,131.38,128.1,130.27,163773.9224214
1725436800,130.3,130.64,129.7,129.89,15116.22923448
1725440400,129.88,130.65,129.51,129.61,13726.05901336
1725444000,129.58,129.81,128.39,128.55,14319.26568275
1725447600,128.55,129.33,128.05,128.41,13292.54134415
1725451200,128.41,129.63,128.04,128.66,15029.24300422
1725454800,128.65,129.46,127.89,129.27,29650.82600015
1725458400,129.3,133.53,128.64,132.85,76606.73380728
1725462000,132.88,134.17,131.75,133.86,114967.70001962
1725465600,133.84,135,132.92,133.93,105086.77405713
1725469200,133.93,134.18,132.59,132.65,83740.26795531
1725472800,132.64,133.56,132.61,133.02,76305.04264034
1725476400,133.02,133.86,132.66,133.15,22005.75255245
1725480000,133.16,134.08,132.86,133.87,20896.03998711
1725483600,133.87,134.44,133.56,134.21,14736.44173523
