timestamp,open,high,low,close,volume
1723888800,59326.14,59357.14,59088.29,59111.31,115.26475701
1723892400,59111.3,59196.83,59061.54,59135.32,101.20209423
1723896000,59135.31,59282.31,59100.01,59233.32,118.0409816
1723899600,59233.32,59449.99,59188.94,59333.4,200.57278491
1723903200,59330.69,59573.15,59259.01,59527.31,133.24742199
1723906800,59537.22,59655.9,59365.99,59396.45,121.25684892
1723910400,59396.45,59711.02,59396.39,59614.92,121.52729458
1723914000,59614.93,59680.06,59428.34,59433.63,138.00813233
1723917600,59434.3,59481.39,59291.11,59417.66,102.78312586
1723921200,59417.66,59549.11,59381.93,59476.62,86.48340553
1723924800,59480.2,59505.09,59321.25,59395.34,115.45879646
1723928400,59395.33,59438.32,59150,59311.47,198.23162454
1723932000,59311.47,59358.14,59250,59321.89,78.01502159
1723935600,59321.88,59499.76,59301.09,59497.49,83.19728924
1723939200,59497.49,59748,59421.8,59677.16,143.68490951
1723942800,59677.17,59700.55,59406.34,59443.57,114.75270838
1723946400,59439.43,60250,59395.49,60121.87,424.48838374
1723950000,60118.54,60250,59300.73,59351.39,233.62564519
1723953600,59351.4,59501.37,59264.84,59452.16,134.15697685
1723957200,59464.04,59693.98,59409.73,59485,123.35879175
1723960800,59488.87,59623.94,59476.71,59596.64,47.49034357
1723964400,59596.65,59657.43,59511.74,59583.41,105.1631821
1723968000,59583.4,59730.83,59445.02,59723.41,243.14341259
1723971600,59723.41,60126.95,59658.39,59891.42,191.49098156
1723975200,59891.42,60195,59830.38,59876.57,265.56111046
1723978800,59881.6,60031.99,59752.99,60025.36,302.19670202
1723982400,60020.79,60284.99,59885.99,59985.98,181.76838392
1723986000,59983.9,60229.46,59835.05,59841.6,146.71640028
1723989600,59835.06,59973.5,59680.01,59816.68,180.7781242
1723993200,59816.68,59938.54,59699.72,59874.71,128.28482643
1723996800,59874,59949.99,59777.47,59845.67,82.9229797
1724000400,59845.67,59866.37,59379.11,59538.76,149.73364587
1724004000,59538.76,59636.08,59472.43,59604.16,92.40123442
1724007600,59604.16,59766.4,59508.23,59704.78,79.99652422
1724011200,59715.72,59879.15,59682.19,59818.23,84.46533294
1724014800,59818.23,59818.23,59329.68,59450.09,148.13843053
1724018400,59450.09,59594.39,59344.24,59346.08,150.49186004
1724022000,59348,59407.35,58422,58437.9,570.83728142
1724025600,58436.2,58718.37,58227.11,58360.4,517.1307446
1724029200,58360.4,58626.72,58233.33,58563.22,310.29567416
1724032800,58563.22,58755.22,58428.28,58675.83,241.791162
1724036400,58675.83,58779.39,58570.91,58742.97,211.34276928
1724040000,58742.97,58762.79,58477.09,58584.67,117.1128368
1724043600,58584.67,58620,58380.03,58482.71,170.62639592
1724047200,58482.71,58678.97,58397.44,58579.65,147.09760114
1724050800,58579.64,58760.75,58507.64,58511.74,155.73667657
1724054400,58520.43,58667.36,58436.02,58619.38,205.26144245
1724058000,58619.38,58688.94,57989.21,58020.71,424.38616242
1724061600,58028.14,58217.61,57820,58064.69,361.2171243
1724065200,58069.26,58514.38,57989.18,58399.21,240.46881199
1724068800,58404.81,58539.51,58268.89,58426.12,284.12895034
1724072400,58426.71,58994.21,58080.96,58219.96,900.81438911
1724076000,58223.53,58654.55,58091.66,58630.88,522.05221537
1724079600,58630.89,58803.48,58520.34,58546.49,443.49060003
1724083200,58546.43,58732.87,58390.79,58719.96,357.31393528
1724086800,58719.96,59313.24,58574.18,59036.84,743.90597738
1724090400,59036.84,59254.01,58743.16,59019.94,304.1445508
1724094000,59019.93,59157.94,58881.22,58979.76,577.59509419
1724097600,58972.42,59352.56,58915.4,59094.1,426.80233009
1724101200,59094.5,59261.19,58970.13,58978.27,203.91456152
1724104800,58978.26,59289.5,58978.26,59256.94,227.01144991
1724108400,59256.78,59639.81,59102.12,59452.67,445.65233141
1724112000,59455.81,60666.13,59385.46,60510.01,1225.94483451
1724115600,60510,60941.62,60396.85,60478.74,763.41573964
1724119200,60478.74,60612.29,60372.68,60564.93,663.71638687
1724122800,60561.65,60660.31,60454.52,60652.41,330.69806467
1724126400,60656.7,61086.4,60617.04,60905.17,632.33428126
1724130000,60910.3,61457.03,60908.52,61159.38,489.06857181
1724133600,61159.39,61191.26,60971.06,60994.8,196.88662773
1724137200,60994.8,61042.7,60828.68,60956.16,153.12052058
1724140800,60956.17,60979.15,60706.38,60784.63,200.51533636
1724144400,60784.62,61002,60771.7,60884.58,146.48902061
1724148000,60887.29,60909.32,60692.98,60741.59,76.9047588
1724151600,60741.59,60772.32,60447.84,60549.3,207.14259842
1724155200,60547.22,60790.57,60527.48,60726.7,264.37324885
1724158800,60726.71,60990.8,60353.07,60915.99,706.53087156
1724162400,60915.99,60932.94,59450.01,59462.39,1191.09259043
1724166000,59468.76,59496.44,58696.51,58828.03,1440.5408657
1724169600,58828.02,59061.95,58571.96,58805.68,441.00004663
1724173200,58805.67,59068.33,58677.84,59043.01,247.40835393
1724176800,59043.01,59491.93,59000.01,59201,361.53979875
1724180400,59200.99,59608.05,59150.82,59517,255.97153584
1724184000,59522.08,59728.25,59287.24,59313.94,239.8878089
1724187600,59313.94,59337.95,58898.54,59296,312.61775573
1724191200,59294.28,59561.12,59233.89,59378.72,256.34792088
1724194800,59378.63,59413.88,58994.81,59017.59,258.50526073
1724198400,59017.59,59290.09,58961.99,59001.89,258.46170592
1724202000,59001.19,59292.47,58793.89,59292.47,249.60019675
1724205600,59292.41,59525,59257.63,59379.42,184.11250943
1724209200,59379.42,59436.82,59221.97,59330.19,109.01866855
1724212800,59330.19,59422.44,59195.88,59369.99,125.52987356
1724216400,59369.99,59415,59306.82,59395.49,94.6852754
1724220000,59395.48,59761.34,59374.63,59647.37,228.27936581
1724223600,59643.09,59759.75,59584.26,59727.66,214.03238878
1724227200,59727.67,59943.4,59244.06,59459.5,424.1243406
1724230800,59456.02,59523.58,59102.12,59298.53,309.9866279
1724234400,59291.07,59496.86,59213.82,59478.67,168.7421738
1724238000,59478.67,59532.82,59276.16,59374.85,135.90515144
1724241600,59374.84,59614.52,59276.23,59523.79,288.85820629
1724245200,59523.79,60111.28,58857.06,59929.05,1069.44522564
1724248800,59933.72,60229.19,59226,59420.79,1618.76887306
1724252400,59411.71,59795.09,59309.76,59527.25,520.178162
1724256000,59525.58,59962.88,59382.6,59895.57,456.38910637
1724259600,59895.58,60061.53,59709.45,59947.24,377.8939368
1724263200,59939.23,60859.39,59855.81,60798,1294.67229464
1724266800,60794.62,61666,60589.63,61610.76,2530.1501907
1724270400,61615.61,61849.98,60920.11,61242.52,1425.64047539
1724274000,61247.76,61494.79,60943.62,61257.97,504.23539098
1724277600,61256.9,61525.87,61179.59,61190.61,437.8441037
1724281200,61190.51,61299.98,61009.6,61163.28,353.55677368
1724284800,61167.54,61237.91,60817.7,60829.05,318.09089669
1724288400,60829.62,61022.25,60735.03,60981.48,289.28033082
1724292000,60981.48,60986.91,59750,60200.64,668.39817233
1724295600,60201.07,60640.23,60092.3,60565.98,271.36198084
1724299200,60565.98,60872.58,60464.69,60853.2,244.95523392
1724302800,60853.58,60853.58,60618.18,60745.29,220.16274048
1724306400,60745.3,60966.3,60703.52,60785.2,168.83641148
1724310000,60783.16,61137.55,60723.65,61012.01,437.20565038
1724313600,61012,61134.1,60877.13,60941.06,284.52755493
1724317200,60937.41,60998.8,60813.39,60900.74,285.1653819
1724320800,60902.63,61430.48,60836.49,61366.24,412.33737071
1724324400,61366.25,61407.81,61123.01,61350.46,382.48418851
1724328000,61349.05,61420.95,60791,60902.01,755.15082786
1724331600,60902.01,60944.69,60400.15,60834.51,848.85885643
1724335200,60838.31,60876.14,60341.32,60525.42,704.40782604
1724338800,60525.41,60849.71,60106.59,60420.74,535.27905312
1724342400,60415.25,60613.73,60288.3,60355.14,482.04073053
1724346000,60350.56,60531.89,60144.92,60170.51,474.21442559
1724349600,60170.5,60586.09,60132.91,60342.2,472.97009471
1724353200,60341.76,60447.71,60163.36,60314.46,577.42232439
1724356800,60314,60695.65,60286.22,60673.22,340.87980728
1724360400,60673.22,60702.54,60457.18,60558.96,162.13416191
1724364000,60559.02,60611,60424.8,60441.99,125.0145042
1724367600,60441.98,60469.84,60301.15,60383.29,147.51701175
1724371200,60383.28,60968.17,60343.2,60739.55,421.16711884
1724374800,60739.55,60865.57,60605.44,60784.35,178.25009734
1724378400,60776.98,60829.11,60626.46,60642.53,129.0592937
1724382000,60646.25,60712.91,60578.18,60604.27,102.14736554
1724385600,60602.03,60740.68,60592.67,60720.84,114.02095261
1724389200,60720.84,61098.08,60718.07,60870.71,257.67500462
1724392800,60870.7,61363.64,60840.46,61203.8,305.65470475
1724396400,61203.58,61272.75,60977.44,61077.02,228.99517268
1724400000,61079.9,61345.25,61035.04,61331.11,327.37394547
1724403600,61331.11,61348.97,61010.59,61023.8,212.159857
1724407200,61023.8,61173.85,61002.53,61056.2,82.19489904
1724410800,61056.19,61089.25,60686.45,60739.47,244.63332776
1724414400,60737.53,61228,60737,61146.42,235.26516201
1724418000,61139.71,61172.14,60877.42,61125.42,316.64111515
1724421600,61119.08,62350,60787.8,61008.56,3084.55356147
1724425200,61005.8,61806.37,60919.84,61536.03,1379.09156771
1724428800,61539.44,61852.53,61337.75,61750.62,562.24077359
1724432400,61749.98,63070.11,61623,63033.83,1609.71542142
1724436000,63027.73,63478.52,62705.65,63225.01,2876.05197376
1724439600,63225.01,63866.81,63049.36,63649.84,1735.39105803
1724443200,63644.8,63843.09,63535.65,63683.35,844.18735026
1724446800,63683.36,64811.9,63658.59,64447.14,1186.96932968
1724450400,64447.14,64987,63923.1,64144.9,877.90399947
1724454000,64144.91,64369.51,63883.26,64086.72,541.42811977
1724457600,64091.63,64244.7,63875.18,64014.32,460.79326756
1724461200,64014.05,64058.73,63672.15,63871.92,393.91763211
1724464800,63873.92,64049.8,63822.26,63988.49,201.78454373
1724468400,63981.46,64047.35,63817.52,63883.76,172.71312337
1724472000,63879.83,64035.51,63867.54,63938.51,153.05249341
1724475600,63938.51,64084.47,63896.72,64040.64,156.19619496
1724479200,64040.41,64320.61,63960.1,64088.96,236.25005525
1724482800,64088.96,64371.97,64088.96,64344.92,266.8436539
1724486400,64344.79,64481.13,64175.87,64443.97,297.11840447
1724490000,64440.88,64529.78,64223.83,64360.42,166.15388066
1724493600,64359.51,64416.16,64119,64149.95,139.4644986
1724497200,64149.96,64217.09,63926.16,63941.92,196.33785963
1724500800,63935.12,64232.94,63935.12,64119.05,199.31558867
1724504400,64119.05,64279.46,64009.74,64249.99,171.3679716
1724508000,64249.99,64262.14,64077.28,64198.41,173.89209335
1724511600,64198.41,64198.41,63889.31,64007.32,184.15981637
1724515200,64005.94,64445.13,63969.43,64324.22,213.59161095
1724518800,64319.01,64327.48,63972.22,64077.34,137.93786211
1724522400,64077.01,64471.51,63957.87,64245.9,218.62790042
1724526000,64245.9,64397.69,64226.12,64226.18,107.05263525
1724529600,64229.48,64360,64149.76,64149.83,159.3801321
1724533200,64149.83,64210.13,63564.22,63646.16,275.34136357
1724536800,63646.16,64022.93,63597.93,63862.07,246.30002025
1724540400,63862.06,64188.67,63819.69,64179.63,93.32415775
1724544000,64179.63,64606.56,64132,64214.95,419.0897087
1724547600,64211.44,64408.39,64077,64177.13,158.24964794
1724551200,64180.09,64309.29,64124.99,64169.24,81.83884147
1724554800,64169.42,64205.4,64014.97,64125.52,138.66384282
1724558400,64127.97,64199.99,64023.34,64185.4,67.97337328
1724562000,64185.4,64241.48,64130.76,64173.84,83.10629656
1724565600,64175.85,64204.65,64001.97,64028.68,93.97675904
1724569200,64028.68,64080.47,63820,63910.18,281.36330969
1724572800,63908.85,64053.7,63834.56,63971.8,100.77056704
1724576400,63971.79,64023.09,63825.71,63901.13,114.95876466
1724580000,63895.71,63970.68,63793.74,63909.43,167.27590404
1724583600,63910.9,64044.44,63888.62,63900,90.67666084
1724587200,63900,63970.49,63833.01,63952.88,90.1446789
1724590800,63952.88,64200,63877.24,64110.15,144.32056818
1724594400,64110.15,64284.62,64110.15,64184.54,120.92423249
1724598000,64185.75,64328.21,64108.87,64163.32,113.06347252
1724601600,64163.32,64237.85,64020.29,64059.49,92.76249932
1724605200,64062.93,64194.62,64026.72,64167.32,94.49209842
1724608800,64167.33,64280.79,64091.86,64195.28,94.18858587
1724612400,64196.52,64244.47,64163.31,64210.14,79.71061042
1724616000,64210.14,64303.5,64154.67,64243.19,89.37959781
1724619600,64243.2,64600,64232.42,64421.75,214.0294359
1724623200,64421.76,64649.06,64309.17,64505.46,267.10389182
1724626800,64503.64,65050.08,64228.88,64251.93,814.24429869
1724630400,64250.01,64509.36,63910.25,64129.15,421.87355772
1724634000,64129.14,64226.56,63902.41,63949.08,189.48318106
1724637600,63941.08,64099.99,63776.21,64079.69,251.06411349
1724641200,64079.69,64148.69,64018.79,64142.53,106.94480486
1724644800,64142.53,64232.97,63959.11,64048.29,125.75243938
1724648400,64048.32,64078.03,63901.63,63978.02,87.10444843
1724652000,63973.85,64070.99,63661.07,63743.64,300.21593672
1724655600,63746.25,63891.2,63589.62,63646.7,236.2537489
1724659200,63648.93,63892.29,63612.68,63765.3,215.33822672
1724662800,63760.74,63871.57,63260,63863.77,323.30742834
1724666400,63867.59,64059.66,63748.89,63794.64,255.29052404
1724670000,63790.96,64014.99,63751.16,63864.68,259.45819359
1724673600,63864.52,63983.24,63468.59,63645.69,348.08319505
1724677200,63645.52,63898.28,63500,63779.43,670.33220347
1724680800,63783.97,63893.42,63159.62,63504.12,1518.62350458
1724684400,63506.03,63672.48,63067.29,63571.33,953.96162448
1724688000,63558.69,63850.43,63429.56,63730.31,522.08217129
1724691600,63730.31,63908.43,63215.3,63399.98,733.52518695
1724695200,63397.03,63723.93,63200,63663.48,643.67446438
1724698800,63663.47,63732.41,63277.78,63369.76,1172.85947381
1724702400,63359.46,63588.16,63220.01,63430.37,377.77130856
1724706000,63425.78,63446.79,62857.64,63167.33,385.12384525
1724709600,63162.41,63300.7,62890.3,62978.5,309.43974151
1724713200,62976.73,63176.42,62806.8,62840,334.40318823
1724716800,62840.09,63056.72,62661.14,62723.63,418.09646433
1724720400,62723.63,63226.26,62693.73,63009.56,452.58567455
1724724000,63010.3,63204.13,62896.01,62902.24,166.88253494
1724727600,62910.08,63026.07,62722.83,62987.91,224.77797771
1724731200,62987.91,63107.98,62918.27,63054.21,158.34765817
1724734800,63054.21,63214.61,63050.27,63162.31,186.24826015
1724738400,63162.32,63162.32,62733.45,62780.65,211.69740481
1724742000,62780.65,62965.22,62774.64,62908.13,108.81440055
1724745600,62908.13,63008.71,62691.63,62812.44,164.9086203
1724749200,62817.93,62956.8,62551.15,62682,244.68784235
1724752800,62681.12,62686.48,62241.8,62329.7,405.20881963
1724756400,62329.7,62553.75,62226.02,62418.48,198.45589171
1724760000,62418.47,62474.98,62128.3,62420.73,324.74227581
1724763600,62420.74,62493.72,62120.22,62230.37,755.43383857
1724767200,62230.71,62293.95,61777.77,61831.06,1410.50168823
1724770800,61831.05,61971.85,61447.9,61688.29,881.38460872
1724774400,61682.56,61986.32,61521.01,61554.51,565.78694982
1724778000,61545.36,61938.81,61501,61933.41,299.66660365
1724781600,61933.4,62150.5,61866.55,62089.43,374.22993123
1724785200,62089.43,62201.58,61865.15,62109.68,378.6532796
1724788800,62104.62,62108.47,61831.52,61855.09,262.88690004
1724792400,61860.56,61955.9,59812.68,60426.87,1653.26946546
1724796000,60426.87,60450.44,58025.49,59520.16,3403.80064633
1724799600,59524.97,59800,59155.59,59439.64,944.82722912
1724803200,59437.68,59463.94,58986.87,59095.29,624.49299813
1724806800,59095.29,59459.71,58924.13,59383.16,531.0282837
1724810400,59377.31,59435.62,59200,59352.49,308.3558195
1724814000,59348.2,59670.27,59311.14,59640.71,320.6102466
1724817600,59640.71,59684.06,59295.16,59345.85,268.09347672
1724821200,59345.42,59499.99,59256.42,59297.92,161.63271756
1724824800,59293.25,59371.72,59130.92,59200.9,109.62102466
1724828400,59200.91,59281.84,58518,58609.07,332.82527972
1724832000,58609.01,59315.59,58547.44,59240.71,295.04898817
1724835600,59240.7,60236.98,59146.71,60200,409.51400983
1724839200,60201.49,60225.53,59690.92,59766.92,229.43430019
1724842800,59767.47,60121.24,59674.51,59940,202.67308584
1724846400,59938.5,60173.69,59889.15,59957.29,257.64975375
1724850000,59957.35,60025.32,59321.96,59348.43,489.38156318
1724853600,59351.22,59957.65,58930.78,59195,425.13651976
1724857200,59191.29,59191.29,58428.91,59005.54,764.5837407
1724860800,59006.31,59240,57851.62,59198.67,1229.747734
1724864400,59194.07,59267.84,58639.74,58657.28,432.79103245
1724868000,58657.28,59531.46,58590,59507.49,508.506148
1724871600,59504.99,59843.66,58802.94,58904.42,615.52649004
1724875200,58907.69,59613.13,58637.86,59315.64,782.30033428
1724878800,59319.29,59507.1,59082.55,59130,224.78231383
1724882400,59130,59272.39,58842.77,59203.75,345.62333307
1724886000,59202.83,59216.2,58988.66,59045.88,131.76250498
1724889600,59047.94,59258.03,58927.37,59221.72,149.61705847
1724893200,59221.72,59341.41,58850.9,59012.6,229.87553301
1724896800,59012.6,59202.94,58935.59,59141.93,151.72834524
1724900400,59145.46,59214.78,59042.44,59160.26,132.06226401
1724904000,59162.62,59232.96,59079.06,59212.11,171.20705024
1724907600,59212.11,59484.97,59155,59454.62,105.00832941
1724911200,59454.63,59777.61,59380,59586.26,187.594402
1724914800,59586.25,59709.09,59518.79,59595.66,77.68038235
1724918400,59595.65,59654.99,59376.82,59567.89,114.95391138
1724922000,59567.9,59791.97,59556.16,59610.97,102.80683919
1724925600,59610.98,59858.96,59586.39,59684.95,138.46909675
1724929200,59684.94,60494.07,59626.25,60078.75,410.92958656
1724932800,60078.74,60524.42,59996.39,60333.61,460.93234209
1724936400,60333.42,60699.99,60201,60646.43,1017.13109817
1724940000,60648.6,60970,60465.11,60835.47,1276.37605886
1724943600,60835.46,61194.09,60754.24,60800.47,1054.59889694
1724947200,60800.47,60984.69,60228.32,60309.03,1009.80057552
1724950800,60309.03,60604.39,60179,60547.32,473.67235948
1724954400,60552.51,60564.94,58906.11,59168.77,1706.45338961
1724958000,59164.39,59712.22,58950.59,59253.71,884.60418602
1724961600,59257.93,59538.7,59227.46,59538.7,394.81692599
1724965200,59536.78,59649.35,59431.63,59493.26,142.30975764
1724968800,59493.26,59493.27,58729.39,59210.7,392.84106012
1724972400,59210.74,59407.44,59126,59364.47,147.75095438
1724976000,59353.12,59493.24,59021.52,59196.29,286.43528411
1724979600,59196.29,59308.78,58945.38,59217.63,213.03965816
1724983200,59209.97,59349.42,59047.8,59200.01,161.85853661
1724986800,59200,59205.92,58881.76,59027.86,219.52771032
1724990400,59030.39,59158.29,58998.06,59009.17,98.23126639
1724994000,59011.91,59029.79,58669.68,58786.39,257.3645527
1724997600,58786.4,59371.38,58703.37,59359.57,221.2500743
1725001200,59355.66,59591.29,59212.05,59264.94,522.25899379
1725004800,59264.94,59595.62,59260.78,59453.38,183.79557774
1725008400,59453.38,59665.4,59411.94,59581.67,150.34110118
1725012000,59584.17,59677.28,59435,59593.33,109.79210761
1725015600,59593.33,59659.46,59317.95,59400.06,153.83313726
1725019200,59400.06,59929.63,59374.81,59543.38,365.26105604
1725022800,59543.45,59685.24,58914.17,59662.25,385.74818761
1725026400,59667.17,59844.09,58427.5,58445,1506.43442835
1725030000,58438.2,58667.65,57905.8,58085.45,1658.1635425
1725033600,58085.45,58592.79,57700,58542.1,931.88052393
1725037200,58542.09,58809.57,58381.59,58623.78,375.46935079
1725040800,58623.78,59365.99,58609.09,59362.38,546.27853457
1725044400,59362.4,59369.24,58674.49,58674.49,486.40000925
1725048000,58674.49,59050,58668.29,59040.96,189.79173662
1725051600,59041.01,59153.84,58943.23,59055.77,116.49488562
1725055200,59055.78,59284.47,59045.32,59223.62,163.65926987
1725058800,59223.62,59273.93,59072.71,59112.77,79.60292548
1725062400,59117.59,59446.99,59054.23,59231.98,125.23390111
1725066000,59232.45,59332.44,59164.45,59276.38,55.80685249
1725069600,59279.46,59296.85,59133.12,59190.39,49.26862702
1725073200,59190.38,59255.09,59124,59232.4,41.55092415
1725076800,59232.4,59379.64,59205.9,59346.69,57.83113132
1725080400,59346.68,59346.68,59204.06,59206.29,33.53947397
1725084000,59207.73,59264.55,59146.14,59151.67,24.63977374
1725087600,59151.66,59193.16,59062,59089.24,61.58856294
1725091200,59089.64,59135.99,58955.59,58980.95,38.59068535
1725094800,58980.95,59026.02,58826.02,58906.68,41.30326617
1725098400,58906.68,59161.26,58869.45,59126.19,29.64106841
1725102000,59128.45,59179.21,59090.81,59114.78,22.8274772
1725105600,59121.37,59249.09,59058.19,59177.85,36.46401854
1725109200,59177.85,59247.31,58929.6,58950.41,69.99168534
1725112800,58950.41,59169.81,58890.47,59128.55,85.54569092
1725116400,59129.06,59159.99,58955.64,59011.89,62.66148242
1725120000,59011.88,59042.21,58850.01,58972.43,74.46469945
1725123600,58966.96,59035.7,58739.31,59002.82,109.37512815
1725127200,59000.83,59137.99,58859.55,58923.49,78.69416483
1725130800,58920.87,58950.26,58814.78,58860.01,60.83466176
1725134400,58860.02,58976.76,58777.39,58953.09,52.78462591
1725138000,58953.08,59131.54,58912.21,59045.98,64.30123122
1725141600,59046.02,59128.85,58990.18,59022.31,44.06899423
1725145200,59022.31,59057.8,58918.74,58968.37,47.20962457
1725148800,58968.37,59070.55,58888.01,58923.93,49.83223491
1725152400,58923.92,58957.72,58818,58821.17,36.10359907
1725156000,58821,58860.13,58266.91,58535.26,267.99158561
1725159600,58531.15,58674.17,58397,58515.61,241.68564404
1725163200,58515.61,58599.9,58331.76,58436.04,57.97786485
1725166800,58436.03,58463.66,57772.04,57976.79,304.51796773
1725170400,57978.02,58293.73,57934.94,58190.19,75.82779663
1725174000,58190.18,58480,58111.86,58468.66,131.05972895
1725177600,58469.13,58494.24,58177.21,58222.74,132.45931971
1725181200,58222.75,58390.71,58122.12,58193.3,120.9467602
1725184800,58188.35,58211.94,57881.14,57920.77,185.96201548
1725188400,57920.77,58226.88,57828.29,58226.88,94.36545122
1725192000,58226.88,58298.49,57901.99,58017.51,106.66278991
1725195600,58017.55,58219.96,57713.09,58163.55,212.56354247
1725199200,58164.49,58175.11,57213.34,57867.88,540.66025481
1725202800,57870.65,58356.04,57737.35,58213.38,193.34022124
1725206400,58213.59,58355.78,58079.3,58126.01,130.25945886
1725210000,58126.96,58209.5,57873.32,58121.1,90.3692917
1725213600,58121.1,58773.43,58109.93,58537.99,186.3737917
1725217200,58540.34,58788.36,58279.11,58511.15,146.55594931
1725220800,58509.18,58659.9,58369.99,58421.96,127.46478467
1725224400,58420.08,58430.87,58084.96,58344.65,116.26731859
1725228000,58344.65,58410.9,57222.22,57310.86,559.66212121
1725231600,57308.72,57609.47,57200,57299,302.14438835
1725235200,57291.21,57649.14,57119.01,57472.43,353.68145246
1725238800,57472.6,57579.01,57236.84,57416.51,161.59997417
1725242400,57407.84,57722.81,57282.89,57498.05,195.56928972
1725246000,57495.82,57762.57,57489.24,57739.72,110.66762356
1725249600,57731.47,57766.45,57434.36,57460.63,166.51241573
1725253200,57460.62,57981.74,57450,57777.84,122.72475029
1725256800,57779.32,57884.79,57658.02,57683.91,104.11716881
1725260400,57684.76,57793.83,57356.31,57546.97,102.77358146
1725264000,57546.96,58300,57510.72,58056.16,273.80186706
1725267600,58048.76,58459.97,57894.58,58403.54,222.83488937
1725271200,58390.87,58584.06,58272.61,58497.36,145.30069792
1725274800,58492.87,58669.03,58341.21,58419.93,172.59634851
1725278400,58415.33,58514.62,58246.58,58382.32,136.24249079
1725282000,58380.45,58483.39,58146.56,58176.89,150.34372618
1725285600,58173.98,58825.39,58095.1,58601.56,317.25590488
1725289200,58601.12,58743.53,58482.36,58531.45,151.2562545
1725292800,58531.46,58657.01,58289.02,58339.86,106.63447121
1725296400,58339.87,58562.92,58285.69,58518.42,94.47901338
1725300000,58514.77,58659.77,58313.42,58489.17,90.58353266
1725303600,58480.97,58564.07,58383.53,58447.07,67.48469652
1725307200,58447.08,59259,58379.96,58989.21,376.52346762
1725310800,58992.52,59282.28,58869.49,59043.16,288.30398897
1725314400,59043.16,59354.92,58990.32,59346.79,232.94811165
1725318000,59342.53,59423,59063.89,59139.83,174.41874288
