0,1,2,3,4,5
1734014160,2.70054194090589e-05,2.70054194090589e-05,2.68801045792842e-05,2.68801045792842e-05,49.63406319088
1733998860,2.85577746982524e-05,2.85577746982524e-05,2.70054194090589e-05,2.70054194090589e-05,0.36095916736
1733997000,3.01456494795269e-05,3.01456494795269e-05,2.85577746982524e-05,2.85577746982524e-05,512.76009671689
1733996520,2.99677032446843e-05,3.01456494795269e-05,2.99677032446843e-05,3.01456494795269e-05,0.92546027868
1733995560,2.9828350961048e-05,2.99677032446843e-05,2.9828350961048e-05,2.99677032446843e-05,0.00640075166
1733993520,2.91907179363727e-05,2.9828350961048e-05,2.91907179363727e-05,2.9828350961048e-05,88.9453306194
1733990640,2.93839801786054e-05,2.93839801786054e-05,2.91907179363727e-05,2.91907179363727e-05,10.7297907682
1733987040,3.102514403274e-05,3.102514403274e-05,2.93839801786054e-05,2.93839801786054e-05,248.40977060237
1733986980,3.45293660583768e-05,3.45293660583768e-05,3.102514403274e-05,3.102514403274e-05,155.1257201637
1733986860,2.65417898733789e-05,3.90616395460507e-05,2.65417898733789e-05,3.45293660583768e-05,3490.75979229424
1733976960,2.67049727071478e-05,2.67049727071478e-05,2.65417898733789e-05,2.65417898733789e-05,9.84319572695
1733975760,2.51475619691682e-05,2.67049727071478e-05,2.51475619691682e-05,2.67049727071478e-05,9.90512105508
1733972040,2.38352081744534e-05,2.51475619691682e-05,2.38352081744534e-05,2.51475619691682e-05,451.5291
1733970600,2.3955814076618e-05,2.3955814076618e-05,2.38352081744534e-05,2.38352081744534e-05,4.92651128348
1733970420,2.3783804662561e-05,2.3955814076618e-05,2.3783804662561e-05,2.3955814076618e-05,4.95619035849
1733968860,2.4024916377e-05,2.4024916377e-05,2.3783804662561e-05,2.3783804662561e-05,21.61861437645
1733967780,2.44312178220009e-05,2.44312178220009e-05,2.4024916377e-05,2.4024916377e-05,2.4024916377
1733966460,2.47535850316652e-05,2.47535850316652e-05,2.40411870476729e-05,2.44312178220009e-05,154.16727279246
1733964420,2.46038006928985e-05,2.47535850316652e-05,2.46038006928985e-05,2.47535850316652e-05,22.50026403933
1733963700,2.47153017182928e-05,2.47153017182928e-05,2.46038006928985e-05,2.46038006928985e-05,1.16794107828
1733963640,2.44183112392693e-05,2.47153017182928e-05,2.44183112392693e-05,2.47153017182928e-05,1.17323402588
1733963040,2.45039871655862e-05,2.45039871655862e-05,2.44183112392693e-05,2.44183112392693e-05,24.59716071518
1733962020,2.4600138893234e-05,2.4600138893234e-05,2.45039871655862e-05,2.45039871655862e-05,2.67421330427
1733961060,2.47425184160027e-05,2.47425184160027e-05,2.4600138893234e-05,2.4600138893234e-05,28.63067245808
1733959920,2.47618183268005e-05,2.47618183268005e-05,2.47425184160027e-05,2.47425184160027e-05,7.9435638425
1733959620,2.48883289117979e-05,2.48883289117979e-05,2.47618183268005e-05,2.47618183268005e-05,0.90878483348
1733959320,2.47459004957591e-05,2.48883289117979e-05,2.47459004957591e-05,2.48883289117979e-05,15.67355760265
1733958840,2.47797930422604e-05,2.47797930422604e-05,2.47459004957591e-05,2.47459004957591e-05,0.04931305524
1733958660,2.48276525206726e-05,2.48276525206726e-05,2.47797930422604e-05,2.47797930422604e-05,10.64657117415
1733958600,2.48653856597074e-05,2.48653856597074e-05,2.48276525206726e-05,2.48276525206726e-05,8.0495481474
1733958420,2.63124242754178e-05,2.63124242754178e-05,2.48653856597074e-05,2.48653856597074e-05,270.0073306784
1733958240,2.64369234630191e-05,2.64369234630191e-05,2.63124242754178e-05,2.63124242754178e-05,22.48297303725
1733957880,2.64692297456008e-05,2.64692297456008e-05,2.64369234630191e-05,2.64369234630191e-05,8.95510141134
1733957820,2.64712306790701e-05,2.64712306790701e-05,2.64692297456008e-05,2.64692297456008e-05,1.96888738606
1733957760,2.65776137801627e-05,2.65776137801627e-05,2.64712306790701e-05,2.64712306790701e-05,10.6317478062
1733957700,2.64850509352163e-05,2.65776137801627e-05,2.64850509352163e-05,2.65776137801627e-05,11.419
1733957640,2.64560727393163e-05,2.64850509352163e-05,2.636628593685e-05,2.64850509352163e-05,49.82378287561
1733957580,2.6589575233541e-05,2.6589575233541e-05,2.64560727393163e-05,2.64560727393163e-05,13.7356087008
1733957520,2.67527841965056e-05,2.67527841965056e-05,2.63864142041938e-05,2.6589575233541e-05,70.91716301255
1733957460,2.69923329224162e-05,2.69923329224162e-05,2.65878560991318e-05,2.67527841965056e-05,81.93827186794
1733957400,4.0039240385082e-05,4.0039240385082e-05,2.69923329224162e-05,2.69923329224162e-05,1512.0561979146
1733957340,4.595926888742e-05,4.595926888742e-05,4.0039240385082e-05,4.0039240385082e-05,1572.64685472819
1733957280,4.40944541703517e-05,4.595926888742e-05,4.31259439679051e-05,4.595926888742e-05,499.85607535173
1733957220,5.5935434124357e-05,5.86565937238053e-05,2.85061584825502e-05,4.40944541703517e-05,16713.72734477445
1733957160,0.000184812906275358,0.000226302495045913,4.64530690859431e-05,5.5935434124357e-05,63238.94479325566
1733957100,0.000108344132570951,0.000207387972313498,8.90086510364425e-05,0.000184812906275358,20808.58377616719
1733957040,0.000109563065359392,0.000118382166555815,8.80011467927675e-05,0.000108344132570951,4012.51432034164
