time,open,high,low,close,volume,usd_vol,price_change,vol_change,norm_open,mov_in_min
1728717240.0,5.835073692528679e-05,7.267662109804652e-05,5.2647144082103825e-05,7.098129637111912e-05,5393.640071818362,0.3487852186786208,0.21645929616972445,0.0,1.0,0.34326005242382385
1728717300.0,7.098129637111912e-05,0.0001074629524749,7.098129637111912e-05,8.299258510322675e-05,10358.128331354916,0.797440611994053,0.1692176579772187,1.2863371762575588,1.2164592961697245,0.513961535909966
1728717360.0,8.299258510322675e-05,0.0001160984449339,8.299258510322675e-05,0.0001036172766144,9324.783013509188,0.8700482343489122,0.2485124603061841,0.0910508209173082,1.422305689292181,0.39890141739163737
1728717420.0,0.0001036172766144,0.0001382126686539,0.0001013416561487,0.0001060758004632,12952.799420719944,1.35805618364986,0.023726968408454886,0.5608975801969661,1.775766375445664,0.3558384635258395
1728717480.0,0.0001060758004632,0.0001191630480425,9.02972285262617e-05,9.519595228440466e-05,4477.209832991945,0.4505679352525496,-0.10256673182089057,-0.6682258505376262,1.8178999281366597,0.2721244561925553
1728717540.0,9.519595228440466e-05,0.0001013324046861,8.411505334592054e-05,8.878619286547712e-05,6442.918982440057,0.5926910277081076,-0.06733226849580681,0.315430995718539,1.6314438737302508,0.1808622207879323
1728717600.0,8.878619286547712e-05,9.746509188145922e-05,7.541116622773013e-05,8.206023356463414e-05,4264.819780027738,0.3643146093930961,-0.07575456367448591,-0.3853212004880961,1.5215950567884062,0.24839364029431593
1728717660.0,8.206023356463414e-05,8.254955362359476e-05,6.644135725493065e-05,6.644135725493065e-05,2979.401376458932,0.22122292204707622,-0.19033429020649087,-0.39276955591869694,1.406327287172146,0.1962972278890312
1728717720.0,6.644135725493065e-05,8.128286368924153e-05,6.644135725493065e-05,8.095145046353914e-05,1790.3964465138552,0.1319457795904241,0.21838947619529092,-0.40356189869716097,1.1386549811702158,0.2233775324210357
1728717780.0,8.095145046353914e-05,0.0001194119205932,8.095145046353914e-05,0.0001026352660206,7994.941786148648,0.7338825555004344,0.2678619769367484,4.56200098084604,1.387325246075138,0.47510538612255765
1728717840.0,0.0001026352660206,0.0001084197225507,0.0001026352660206,0.0001051074095231,1853.708999155382,0.19254723358198667,0.024086686753496768,-0.7376320882151385,1.7589369291430854,0.05635934659085894
1728717900.0,0.0001051074095231,0.0001103806537215,0.0001049261963066,0.0001103806537215,1045.804692220152,0.11267921382931777,0.05017005197184574,-0.41479702547199193,1.8013038919745124,0.05189412848864141
1728717960.0,0.0001103806537215,0.0001109744022589,9.181227292682451e-05,9.181227292682451e-05,2375.1830389362326,0.24012260498398907,-0.16822133379935514,1.1310284019883006,1.8916754018519617,0.17360043346384965
1728718020.0,9.181227292682451e-05,9.181227292682451e-05,5.760361719256348e-05,6.070082193621814e-05,4874.434787098831,0.3717075675442596,-0.338859392092412,0.5479907340212486,1.5734552426369937,0.37259349587746016
