0,1,2,3,4,5
1730519880.0,6.491441587752176e-05,8.851545258438983e-05,6.491441587752176e-05,7.014874693863266e-05,5183.493778055451
1730519940.0,7.014874693863266e-05,0.0001381195444675,3.084119493130055e-05,3.501939912677433e-05,63241.478925456686
1730520000.0,3.501939912677433e-05,4.982479120143152e-05,8.298756151804605e-06,9.172016528257786e-06,20723.577502583925
1730520060.0,9.172016528257786e-06,1.7580593363974235e-05,9.172016528257786e-06,1.5319165917545264e-05,10905.035086595475
1730520120.0,1.5319165917545264e-05,1.5319165917545264e-05,8.12449089634724e-06,9.906145099857164e-06,3368.317232970995
1730520180.0,9.906145099857164e-06,9.906145099857164e-06,6.959269934091705e-06,7.224709442538087e-06,1349.401585014875
1730520240.0,7.224709442538087e-06,9.497337758966816e-06,7.14948127092624e-06,9.497337758966816e-06,908.9435447782456
1730520300.0,9.497337758966816e-06,1.3378688729525884e-05,9.448868065137572e-06,1.3378688729525884e-05,1579.6521217722168
1730520360.0,1.3378688729525884e-05,1.4277716959193077e-05,8.891633503732516e-06,1.4277716959193077e-05,2543.9530582809457
1730520420.0,1.4277716959193077e-05,2.851581060322738e-05,1.4277716959193077e-05,2.05001151837037e-05,5796.010333524106
1730520480.0,2.05001151837037e-05,2.4634813402212296e-05,1.94452608998983e-05,2.1077357661239447e-05,2562.374208036105
1730520540.0,2.1077357661239447e-05,3.403585315083092e-05,1.5004165457104703e-05,1.783504574252374e-05,12540.24033870824
1730520600.0,1.783504574252374e-05,1.8403832152435585e-05,1.3989020876287274e-05,1.6171511636996094e-05,3959.970144558897
1730520660.0,1.6171511636996094e-05,1.6171511636996094e-05,1.0174258050215085e-05,1.5369760422036145e-05,3878.9689902771
1730520720.0,1.5369760422036145e-05,1.5369760422036145e-05,8.875499652174645e-06,9.966287943547682e-06,2972.6862858901263
1730520780.0,9.966287943547682e-06,1.1376471928135436e-05,9.903233952652071e-06,1.0687427361530209e-05,655.2523908629903
1730520840.0,1.0687427361530209e-05,1.0687427361530209e-05,8.30864182631529e-06,9.06518807339994e-06,2304.2955527376607
1730520900.0,9.06518807339994e-06,1.075642832851481e-05,9.06518807339994e-06,1.075642832851481e-05,214.636717128628
1730520960.0,1.075642832851481e-05,1.0805056899277649e-05,8.556401015212902e-06,8.740784285255983e-06,898.4408175849813
1730521020.0,8.740784285255983e-06,1.5127125513524009e-05,8.740784285255983e-06,1.5127125513524009e-05,1660.9300847808531
1730521080.0,1.5127125513524009e-05,1.5127125513524009e-05,1.456332339236322e-05,1.456332339236322e-05,185.69041747557205
1730521140.0,1.456332339236322e-05,2.0943734713460192e-05,1.4506111032099549e-05,2.0943734713460192e-05,1452.6397445374066
1730521200.0,2.0943734713460192e-05,2.0943734713460192e-05,1.3753368538649856e-05,1.3753368538649856e-05,1685.7703661584865
1730521260.0,1.3753368538649856e-05,1.3753368538649856e-05,1.1647202125433733e-05,1.2882655824190622e-05,647.8581227286123
1730521320.0,1.2882655824190622e-05,1.2882655824190622e-05,9.156496494799904e-06,9.156496494799904e-06,1169.186671073439
1730521380.0,9.156496494799904e-06,1.0162277314577926e-05,7.484784523975115e-06,1.0162277314577926e-05,1446.7465452197457
1730521440.0,1.0162277314577926e-05,1.1772576448653908e-05,1.0162277314577926e-05,1.1772576448653908e-05,419.02619727396086
1730521500.0,1.1772576448653908e-05,1.6784854689811018e-05,1.1772576448653908e-05,1.6737484778096757e-05,1169.7780274859638
1730521560.0,1.6737484778096757e-05,1.6737484778096757e-05,9.582484551198804e-06,9.582484551198804e-06,1970.8539690899609
1730521620.0,9.582484551198804e-06,9.582484551198804e-06,7.278399998465009e-06,7.898477402398141e-06,1515.8185896116809
1730521680.0,7.898477402398141e-06,8.087055594240553e-06,7.898477402398141e-06,8.052789065757179e-06,50.25596688887199
1730521740.0,8.052789065757179e-06,8.052789065757179e-06,7.768584575766512e-06,7.768584575766512e-06,97.09132767681972
1730521800.0,7.768584575766512e-06,7.768584575766512e-06,7.550506736110312e-06,7.550506736110312e-06,109.72967688601751
1730521860.0,7.550506736110312e-06,7.550506736110312e-06,7.22358671450141e-06,7.350095161705868e-06,79.34613908857989
1730521920.0,7.350095161705868e-06,7.350095161705868e-06,7.216976472695453e-06,7.216976472695453e-06,2.839151804871516
1730521980.0,7.216976472695453e-06,7.216976472695453e-06,6.99328959889409e-06,6.99328959889409e-06,70.5346918574271
1730522040.0,6.99328959889409e-06,6.99328959889409e-06,6.597003936063832e-06,6.597003936063832e-06,144.2292674330676
1730522100.0,6.597003936063832e-06,6.597003936063832e-06,6.531570684983901e-06,6.531570684983901e-06,9.15336084150438
1730522160.0,6.531570684983901e-06,6.531570684983901e-06,6.506514636592896e-06,6.506514636592896e-06,6.305828061470782
1730522220.0,6.506514636592896e-06,6.506514636592896e-06,6.506514636592896e-06,6.506514636592896e-06,0.0
1730522280.0,6.506514636592896e-06,6.506514636592896e-06,6.325241570912186e-06,6.325241570912186e-06,112.79400771764392
1730522340.0,6.325241570912186e-06,6.325241570912186e-06,5.900924315849328e-06,5.900924315849328e-06,128.46215695841568
1730522400.0,5.900924315849328e-06,5.900924315849328e-06,5.900924315849328e-06,5.900924315849328e-06,0.0
1730522460.0,5.900924315849328e-06,5.900924315849328e-06,5.545325920229944e-06,5.545325920229944e-06,91.644265916443
1730522520.0,5.545325920229944e-06,5.545325920229944e-06,5.416873867478558e-06,5.416873867478558e-06,41.61522391697839
1730522580.0,5.416873867478558e-06,5.416873867478558e-06,5.386045477645357e-06,5.386045477645357e-06,19.45515158080043
1730522640.0,5.386045477645357e-06,5.386045477645357e-06,5.3463800029047695e-06,5.3693221830907165e-06,8.635782154521975
1730522700.0,5.3693221830907165e-06,5.3693221830907165e-06,5.3693221830907165e-06,5.3693221830907165e-06,0.0
1730522760.0,5.3693221830907165e-06,5.3693221830907165e-06,5.3242912475683076e-06,5.3242912475683076e-06,14.986245310375123
1730522820.0,5.3242912475683076e-06,5.3242912475683076e-06,4.077968402189067e-06,4.077968402189067e-06,506.9110590300159
1730522880.0,4.077968402189067e-06,4.077968402189067e-06,4.001701270993734e-06,4.001701270993734e-06,6.832913711139144
1730522940.0,4.001701270993734e-06,4.001701270993734e-06,4.001701270993734e-06,4.001701270993734e-06,0.0
1730523000.0,4.001701270993734e-06,4.024901129813862e-06,4.001701270993734e-06,4.024901129813862e-06,5.832430647588555
1730523060.0,4.024901129813862e-06,4.024901129813862e-06,4.000441033746944e-06,4.000441033746944e-06,5.313573806351785
1730523120.0,4.000441033746944e-06,4.018138825583838e-06,4.000441033746944e-06,4.018138825583838e-06,3.3327832438954
1730523180.0,4.018138825583838e-06,4.018138825583838e-06,4.018138825583838e-06,4.018138825583838e-06,0.0
1730523240.0,4.018138825583838e-06,4.018138825583838e-06,3.998092732796883e-06,3.998092732796883e-06,3.31615632156993
1730523300.0,3.998092732796883e-06,3.998092732796883e-06,3.992541435696516e-06,3.992541435696516e-06,1.2055875874822033
1730523360.0,3.992541435696516e-06,3.992541435696516e-06,3.992541435696516e-06,3.992541435696516e-06,0.0
1730523420.0,3.992541435696516e-06,3.992541435696516e-06,3.992541435696516e-06,3.992541435696516e-06,0.0
1730523480.0,3.992541435696516e-06,3.992541435696516e-06,3.992541435696516e-06,3.992541435696516e-06,0.0
1730523540.0,3.992541435696516e-06,3.992541435696516e-06,3.992541435696516e-06,3.992541435696516e-06,0.0
1730523600.0,3.992541435696516e-06,3.992541435696516e-06,3.992541435696516e-06,3.992541435696516e-06,0.0
1730523660.0,3.992541435696516e-06,3.992541435696516e-06,3.992541435696516e-06,3.992541435696516e-06,0.0
1730523720.0,3.992541435696516e-06,3.992541435696516e-06,3.979792428869056e-06,3.979792428869056e-06,2.642067929951581
1730523780.0,3.979792428869056e-06,3.979792428869056e-06,3.979792428869056e-06,3.979792428869056e-06,0.0
1730523840.0,3.979792428869056e-06,3.979792428869056e-06,3.910810581619819e-06,3.910810581619819e-06,54.89735434493166
1730523900.0,3.910810581619819e-06,3.910810581619819e-06,3.864211006119074e-06,3.864211006119074e-06,3.3199127900359775
1730523960.0,3.864211006119074e-06,3.877705953553692e-06,3.864211006119074e-06,3.877705953553692e-06,6.639721118628865
1730524020.0,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,0.0
1730524080.0,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,0.0
1730524140.0,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,0.0
1730524200.0,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,0.0
1730524260.0,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,0.0
1730524320.0,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,0.0
1730524380.0,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,0.0
1730524440.0,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,3.877705953553692e-06,0.0
